ID,mmass,cop,comp,duration,meanfreq,sd,sp.ent,time.ent,freq.median,freq.IQR,modindx,enddom,dfslope,startdom,dfrange,meandom,mindom,maxdom,kurt,sfm,entropy,meanpeakf,skew,time.Q75,time.IQR,freq.Q25,time.Q25,freq.Q75,time.median
f081_m059,0.124,1,thump,1.43535399344923,4.32701892704247,6.55994754979162,0.849717706518961,0.862128774307308,1.01390990802087,4.29176025906624,10.3265319766154,0.38759765625,0.06322899408012,0.22490234375,8.5845703125,0.272897555205556,0.04306640625,8.62763671875,396.558928506331,0.32935680728267,0.73259180422832,0.148754306102362,16.5630890424811,0.976455965405419,0.743183465559074,0.257018950612396,0.233272499846346,4.54877920967864,0.676648483751803
f083_m038,0.0945,0,rap,0.133909297052154,5.08373530156713,5.750492925455,0.897542899261778,0.928162482657586,2.45573651475018,5.75129623293104,3.41573293289487,0.49095703125,-14.8789690376216,2.450478515625,5.16796875,1.14456133916733,0.159345703125,5.327314453125,29.5666936539663,0.475285633854329,0.833062349248994,0.644046236774114,4.46002231608463,0.092861861672278,0.046235763101537,1.14806503153768,0.046626098570741,6.89936126446873,0.071205424998282
f083_m038,0.0945,0,thump,4.1290873015873,7.20808551776342,8.05073902578036,0.901019206168353,0.875374601917789,2.630473368018,14.8700630943371,9.56656309826434,0.14642578125,-0.199038306295394,0.633076171875,8.1826171875,0.282349173127433,0.04306640625,8.22568359375,1317.5171990876,0.416677749309605,0.788712248880407,0.133861920214075,26.9742679714915,2.88369009495275,2.09392616577669,0.449493404388151,0.789763929176062,15.3195564987253,1.77895499917439
f087_m027,0.115,0,rap,0.177314058956916,4.27148381076732,4.84238888906336,0.890238849094962,0.909412248197504,2.42771813904833,4.84643989540436,3.95693852789852,0.090439453125,-10.4820957261591,1.873388671875,2.721796875,0.604773658921238,0.04306640625,2.76486328125,81.9263048543298,0.414958004161713,0.809592617997768,0.233304625984252,6.62941975230664,0.120587133091376,0.057566873828463,0.92829602575457,0.063020259262914,5.77473592115893,0.095163370800496
f087_m027,0.115,0,thump,2.53357369614513,4.72436125785281,6.79539299409118,0.839797626624912,0.869230808356244,0.982074073148653,7.02027714561556,11.795595497135,0.452197265625,-0.054556509517605,0.555556640625,5.44359375,0.499446530797191,0.4306640625,5.8742578125,1726.33415183018,0.41955999906506,0.729983456560289,0.129538324311024,33.8020705035918,1.72889743189019,1.21660366838408,0.120351931838239,0.51229376350611,7.14062907745381,1.0991803619851
f092_m114,0.1042,0,rap,0.202691609977324,4.79259582883433,5.73622886457762,0.891612682613643,0.905100131319963,2.18619586701396,6.17669256942438,3.78905345357171,0.826875,-5.96137665372942,2.174853515625,4.646865234375,0.656455079704398,0.073212890625,4.720078125,118.98185625573,0.473913575103399,0.806999796168585,0.414895653912402,8.00289275554922,0.10870501296071,0.050844289580727,0.69146591449929,0.057860723379984,6.86815848392367,0.084845056252327
f092_m114,0.1042,0,thump,3.01747619047619,5.65307517956948,7.72120529841384,0.846579650329891,0.873191910358799,0.816747964793028,10.3814958751473,9.64880663771112,0.142119140625,-0.045219380101781,0.305771484375,4.38416015625,0.134226827147187,0.04306640625,4.4272265625,1040.52050538751,0.317254430754667,0.739214223815425,0.146832707923229,24.1590059022214,2.01482941650407,1.36483043961629,0.188673241743387,0.649998976887774,10.5701691168907,1.33628419946715
f094_m177,0.114,0,rap,0.173051020408163,3.23194760592769,3.44324002852114,0.855338004437025,0.907434291821058,2.11985727406754,2.80105784437457,5.33992831615483,0.43927734375,-7.23644476719808,1.675283203125,2.829462890625,1.17197055828808,0.116279296875,2.9457421875,25.5744936926549,0.245819388128367,0.776091913256992,0.747812538447343,4.08843516767765,0.121692836518002,0.05756544690933,1.12983659018164,0.064127389608672,3.93089443455621,0.095151288708402
f094_m177,0.114,0,thump,2.09807142857143,3.18220253989251,4.2702136861434,0.869864235543807,0.866819321826154,1.66019264063978,3.16331994865513,13.4094432883238,0.0861328125,-0.531868584048271,1.072353515625,3.41947265625,0.369664966717477,0.04306640625,3.4625390625,1284.55408597789,0.274927449574272,0.754000665034874,0.146832707923229,23.6697628189359,1.4716619257326,1.07018302446994,0.513874607934297,0.401478901262656,3.67719455658942,0.99731869248247
f095_m159,0.117,0,rap,0.129978458049887,3.94418367176465,4.79488456618665,0.862206664544626,0.926890953702437,2.18004478330319,3.05232120785506,3.71553867621461,0.521103515625,-7.14988816030803,1.408271484375,2.8768359375,1.2991451136667,0.103359375,2.9801953125,27.6702723113503,0.326300579110629,0.799052402125629,1.30555640994095,4.21398085024939,0.09949530135371,0.052681468394225,1.21003023046813,0.046813832959485,4.26235143832318,0.07349536936562
f095_m159,0.117,0,thump,2.02400226757369,4.64685589507178,5.88073006441132,0.899872749494487,0.86682237565118,2.11506495354898,4.74274086210135,9.97113426539846,0.87568359375,0.11813726373726,0.7751953125,12.230859375,0.877986214693119,0.04306640625,12.27392578125,561.696466912079,0.366594685293335,0.780046180144591,0.129538324311024,16.1835348647369,1.44417332849954,1.09305424195219,0.906445065813763,0.351119086547356,5.64918592791512,0.937493785278463
f097_m085,0.1175,1,rap,0.205980725623583,4.4256253333005,5.83611692552091,0.868993909116096,0.904558271721087,1.75015916280965,5.4129682410222,3.64383116343759,0.047373046875,-4.90693454001424,1.098193359375,3.751083984375,0.380328736655259,0.04306640625,3.794150390625,208.12269782475,0.41267500411795,0.786083496030362,0.129538324311024,11.0397944099594,0.136757741024685,0.07596976551456,0.497659203423463,0.060787975510125,5.91062744444567,0.106331164602913
f097_m085,0.1175,1,thump,2.1261753590325,4.91621192031998,7.55951267375556,0.781254512012064,0.866453784436329,0.26072791604217,8.62910199555957,22.9384681650979,0.136376953125,0.042863394142353,0.165087890625,3.409423828125,0.108570832995429,0.04306640625,3.452490234375,1574.10993694363,0.231636285693225,0.676919455681525,0.129538324311024,32.3969305767625,1.48990887312377,0.968957160461425,0.087935456574848,0.52095171266235,8.71703745213441,0.981952106789973
f101_m134,0.0909,1,rap,0.307489795918367,4.90222446192764,5.92248527147877,0.892454659767575,0.883915016985291,2.17469923212509,6.08586618977697,4.42331047944921,0.37037109375,-0.887752112643119,0.6373828125,4.03962890625,0.430832455195448,0.04306640625,4.0826953125,312.831793654618,0.466828859016887,0.788763721338911,0.15115630382628,12.9941872388911,0.170276005952348,0.083427608919669,0.74341281236193,0.086848397032679,6.8292790021389,0.131491513980898
